tanggal,harga_surabayakota,harga_malangkota,harga_banyuwangikab,harga_blitarkab,harga_jombangkab,harga_madiunkab,harga_malangkab,harga_mojokertokab,harga_nganjukkab,harga_pasuruankab,harga_sidoarjokab,harga_situbondokab,harga_madiunkota
2022-07-04,40000,32000,30000,30000,15000,30250,36000,36500,31000,29000,32500,30666,30000
2022-07-05,40000,32000,30000,30000,15000,30000,36000,36000,31000,29000,32500,30666,30333
2022-07-06,40000,32000,30000,30000,15000,30000,38000,36000,31000,29000,32500,30666,30666
2022-07-07,40000,32000,30000,30000,15000,30000,38000,36500,31000,29000,32500,30666,30333
2022-07-08,40000,32000,30000,30000,15000,30000,38000,36500,31000,29000,32500,30666,30333
2022-07-09,40000,32000,30000,30000,15000,30000,38000,36000,31000,29000,32500,30666,31000
2022-07-10,40000,32000,30000,30000,15000,30000,38000,36000,31000,29000,32500,30666,31000
2022-07-11,40000,31800,30000,30000,15000,30250,38000,36000,31000,29000,32500,30666,31000
2022-07-12,40000,31800,30000,30000,15000,29750,38000,35500,31000,29000,35000,30666,31000
2022-07-13,40000,31800,30000,30000,15000,30000,38000,36500,31000,29000,35000,30666,31000
2022-07-14,40000,31800,30000,30000,15000,29750,38000,36000,31000,29000,35000,30666,31000
2022-07-15,40000,31800,30000,30000,15000,29000,38000,36333,31000,29000,35000,30666,31000
2022-07-16,40000,31800,30000,30000,15000,29000,38000,36333,31000,29000,35000,31000,31000
2022-07-17,40000,31800,30000,30000,15000,29000,38000,36333,31000,29000,35000,31000,30333
2022-07-18,40000,31800,30000,30000,15000,30000,37600,36333,31000,28333,35000,31000,30333
2022-07-19,40000,31800,30000,30000,15000,30000,37600,36000,31000,28333,35000,31000,30000
2022-07-20,40000,31800,30000,30000,15000,30000,37600,35500,31000,28333,35000,31000,30000
2022-07-21,40000,31800,30000,30000,15000,30000,37600,35500,31000,28333,35000,31000,30000
2022-07-22,40000,31800,30000,30000,15000,30000,37600,35000,31000,28333,35000,31000,30000
2022-07-23,40000,31800,30000,30000,15000,30000,37600,35000,31000,28333,35000,31000,30333
2022-07-24,40000,31800,30000,30000,15000,30000,37600,35000,31000,28333,35000,31000,30333
2022-07-25,40000,31600,30000,30000,15000,30000,37600,35000,31000,28333,35000,31000,30333
2022-07-26,40000,31600,30000,30000,15000,31250,37600,34500,31000,28333,35000,31000,30333
2022-07-27,40000,31600,30000,30000,15000,31250,37200,35500,31000,28333,35000,31000,30333
2022-07-28,40000,31600,30000,30000,15000,31250,37200,35500,31000,28333,35000,31000,30333
2022-07-29,40000,31600,30000,30000,15000,31250,37200,35000,31000,28333,35000,31000,30333
2022-07-30,40000,31600,30000,30000,15000,31250,37200,35500,31000,28333,35000,31000,30333
2022-07-31,40000,31600,30000,30000,15000,31250,37200,35500,31000,28333,35000,31000,30333
2022-08-01,40000,31600,30000,30000,15000,31250,36600,35000,31000,28333,35000,31000,30333
2022-08-02,40000,31600,30000,30000,15000,31250,36600,34500,31000,28333,35000,31000,30333
2022-08-03,40000,31600,30000,30000,15000,31250,36600,34500,31000,28333,35000,31000,30333
2022-08-04,40000,31600,30000,30000,15000,30500,36600,35500,31000,28333,35000,31000,30333
2022-08-05,40000,31600,30000,30000,15000,30500,36600,35250,31000,28666,35000,31000,30333
2022-08-06,40000,31600,30000,30000,15000,30500,36600,35500,31000,27666,35000,31000,30333
2022-08-07,40000,31600,30000,30000,15000,30500,36600,35500,31000,27666,35000,31000,30333
2022-08-08,40000,31600,30000,30000,15000,30500,36600,36000,31000,27666,35000,31000,30333
2022-08-09,40000,31600,30000,30000,15000,30500,36600,36000,31000,27666,35000,31000,30333
2022-08-10,40000,31600,30000,30000,15000,30500,36600,36000,31000,27666,35000,31000,30000
2022-08-11,40000,31600,30000,30000,15000,30500,36600,36000,31000,27666,35000,31000,30000
2022-08-12,40000,31600,30000,30000,15000,30500,36600,36000,31000,27666,35000,31000,30000
2022-08-13,40000,31600,30000,30000,15000,30500,36600,36000,31000,27666,35000,31000,30000
2022-08-14,40000,31600,30000,30000,15000,30500,36600,36000,31000,27666,35000,31000,30000
2022-08-15,40000,31600,30000,30000,15000,30500,36600,37000,31000,27666,35000,31000,30000
2022-08-16,40000,31600,30000,30000,15000,30500,37000,37000,31000,27666,35000,31000,30000
2022-08-17,40000,31600,30000,30000,15000,30500,37200,36500,31000,27666,35000,31000,30000
2022-08-18,40000,31600,30000,30000,15000,30500,37200,37000,31000,27666,35000,31000,30333
2022-08-19,40000,31600,30000,30000,15000,30500,37200,37000,31000,27666,35000,31000,30333
2022-08-20,40000,31600,30000,30000,15000,30500,37200,36500,31000,27666,35000,31000,30000
2022-08-21,40000,31600,30000,30000,15000,30500,37200,36000,31000,27666,35000,31000,30000
2022-08-22,40000,31600,30000,30000,15000,31500,37400,36000,31000,27666,35000,31000,30333
2022-08-23,40000,31600,30000,30000,15000,31500,37400,36000,31000,27666,35000,31000,30333
2022-08-24,40000,31600,30000,30000,15000,31500,37400,36000,31000,27666,35000,31000,30000
2022-08-25,40000,31600,31000,30000,15000,31500,37400,36000,31000,27666,35000,31000,30000
2022-08-26,40000,31600,31000,30000,15000,31500,37400,36000,31000,27666,35000,31000,30000
2022-08-27,40000,31600,31000,30000,15000,31500,37400,35500,31000,27666,35000,31000,30000
2022-08-28,40000,31600,31000,30000,15000,31500,37400,35500,31000,27666,35000,31000,30000
2022-08-29,40000,31600,31000,30000,15000,31500,37400,36000,31000,27666,35000,31000,30666
2022-08-30,40000,31600,31000,30000,15000,31500,37400,35500,31000,27666,35000,31000,30666
2022-08-31,40000,31600,31000,30000,15000,31500,37000,38000,31000,27666,35000,31000,30666
2022-09-01,40000,31600,30000,30000,15000,31500,37000,37500,31000,27666,35000,31000,30666
2022-09-02,40000,31600,30000,30000,15000,31500,37000,37000,31000,27666,35000,31000,30666
2022-09-03,40000,31600,30000,30000,15000,31500,37000,36500,31000,27666,35000,31000,30666
2022-09-04,40000,31600,30000,30000,15000,31500,37000,36500,31000,27666,35000,31000,30666
2022-09-05,40000,32000,30000,30000,15000,30000,37000,35000,31000,27666,35000,31000,30666
2022-09-06,40000,32000,29600,30000,15000,31500,37200,36000,31000,27666,35000,31000,30333
2022-09-07,40000,32000,29600,30000,15000,31500,37400,36000,31000,27666,35000,31000,30333
2022-09-08,40000,32000,30400,30000,15000,31500,37800,36500,31000,27666,35000,31000,30333
2022-09-09,40000,32000,30400,30000,15000,31500,37400,36000,31000,27666,35000,31000,30333
2022-09-10,40000,32000,30400,30000,15000,31500,37400,36000,31000,29000,35000,31000,30333
2022-09-11,40000,32400,30400,30000,15000,31500,37400,36000,31000,29000,35000,31000,30666
2022-09-12,40000,32400,30400,30000,15000,31500,37400,38000,31000,29000,35000,31000,30666
2022-09-13,40000,32400,30400,30000,15000,31500,37800,37000,31000,29000,35000,31000,30666
2022-09-14,40000,32200,30400,30000,15000,31500,37800,37000,31000,29000,35000,31000,30666
2022-09-15,40000,32200,31400,30000,15000,31500,37800,36500,31000,29000,35000,31000,30666
2022-09-16,40000,32200,31400,30000,15000,30000,37800,36500,31000,29000,35000,31000,30666
2022-09-17,40000,32200,31400,30000,15000,30000,37800,37000,31000,29000,35000,31000,30333
2022-09-18,40000,32200,31400,30000,15000,30000,37800,37000,31000,29000,35000,31000,30333
2022-09-19,40000,32200,31400,30000,15000,30000,37400,36000,31000,29000,35000,31000,30333
2022-09-20,40000,32200,31400,30000,15000,30000,37600,36000,31000,28333,35000,31000,30333
2022-09-21,40000,32200,31400,30000,15000,30000,37600,36333,31000,28333,35000,31000,30333
2022-09-22,40000,32200,30400,30000,15000,30000,37600,36333,31000,28333,35000,31000,30333
2022-09-23,40000,32200,30400,30000,15000,30000,37600,36333,31000,28333,35000,31000,30333
2022-09-24,40000,32200,30400,30000,15000,30000,37600,36333,31000,28333,35000,31000,30333
2022-09-25,40000,32200,30400,30000,15000,30000,37600,36000,31000,28333,35000,31000,30333
2022-09-26,40000,32200,30400,30000,15000,30000,37600,36666,31000,28333,35000,31000,30333
2022-09-27,40000,32200,30400,30000,15000,29250,37600,36666,31000,28333,35000,31000,30333
2022-09-28,40000,32200,30400,30000,15000,29500,37600,36666,31000,28333,35000,31000,30333
2022-09-29,40000,32200,30400,30000,15000,29500,37600,36333,31000,28333,35000,31000,30333
2022-09-30,40000,32200,30800,30000,15000,28500,37600,36333,31000,28333,35000,31000,30333
2022-10-01,40000,32333,30800,30000,15000,28500,37600,36333,31000,28333,35000,31000,31000
2022-10-02,40000,32333,30800,30000,15000,28500,37600,36333,31000,28333,35000,31000,31000
2022-10-03,40000,32333,30800,30000,15000,29500,37000,36000,31000,28333,35000,31000,31000
2022-10-04,41500,32333,30800,30000,15000,29500,37000,36000,31000,28333,35000,31000,31000
2022-10-05,41500,32333,30800,30000,15000,30000,37000,36000,31000,28333,35000,31000,31000
2022-10-06,41500,32333,30800,30000,15000,30000,37000,36000,31000,28333,35000,31000,31000
2022-10-07,41500,32333,30800,30000,15000,30000,37000,36000,31000,28333,35000,31000,31000
2022-10-08,41500,32333,30800,30000,15000,30000,37400,36000,31000,28333,35000,31000,30333
2022-10-09,41500,32333,30800,30000,15000,30000,37000,36333,31000,28333,35000,31000,30333
2022-10-10,41500,32333,30800,30000,15000,30000,37000,36666,31000,28333,35000,31000,30333
2022-10-11,41500,32333,30800,30000,15000,30000,36800,36666,31000,28333,35000,31000,30666
2022-10-12,41500,32333,30800,30000,15000,30000,36800,37333,31000,28333,35000,31000,30666
2022-10-13,41500,32333,30800,30000,15000,30000,36800,37000,31000,28333,35000,31000,30666
2022-10-14,41500,32333,30800,30000,15000,30000,36800,37000,31000,28333,35000,31000,30333
2022-10-15,41500,32333,30800,30000,15000,30000,36800,37000,31000,28333,35000,31000,30333
2022-10-16,41500,32333,30800,30000,15000,30000,36800,37000,31000,28333,35000,31000,30666
2022-10-17,41500,32333,30800,30000,15000,30000,36800,37666,31000,28333,35000,31000,30333
2022-10-18,41500,32333,30800,30000,15000,30000,36800,37333,31000,28333,35000,31000,30666
2022-10-19,41500,32333,30800,30000,15000,30000,36800,37000,31000,28333,35000,31000,30666
2022-10-20,41500,32333,30800,30000,15000,30000,36800,36000,31000,28333,35000,31000,31000
2022-10-21,41500,32333,30800,30000,15000,30000,36800,36000,31000,28333,35000,31000,31000
2022-10-22,41500,32333,30800,30000,15000,30000,36800,36000,31000,28333,35000,31000,31000
2022-10-23,41500,32333,30800,30000,15000,30000,36800,36000,31000,28333,35000,31000,31000
2022-10-24,41500,32333,30800,30000,15000,30000,36800,36000,31000,28333,35000,31000,30333
2022-10-25,41500,32333,30800,30000,15000,30000,36800,36000,31000,28333,35000,31000,30333
2022-10-26,41500,32333,30800,30000,15000,30000,36800,36000,31000,28333,35000,31000,31000
2022-10-27,41500,32333,30800,30000,15000,30000,36400,36000,31000,28333,35000,31000,30666
2022-10-28,41500,32333,30800,30000,15000,30000,35600,36000,31000,28333,35000,31000,30666
2022-10-29,41500,32333,30800,30000,15000,30000,35600,36000,31000,28333,35000,31000,30666
2022-10-30,41500,32333,30800,30000,15000,30000,35600,36000,31000,28333,35000,31000,30666
2022-10-31,41500,31833,30800,30000,15000,30000,35600,37000,31000,28333,35000,31000,30666
2022-11-01,41500,31833,30800,30000,15000,30000,36400,36500,31000,28333,35000,31000,30666
2022-11-02,41500,31500,30800,30000,15000,30000,36400,36500,31000,28333,35000,31000,30666
2022-11-03,39500,31500,30800,30000,15000,30000,36400,36500,31000,28333,35000,30666,30666
2022-11-04,39500,31500,30800,30000,15000,30000,36400,35000,31000,28333,35000,30666,34000
2022-11-05,39500,31500,30800,30000,15000,30000,36400,35333,31000,28333,35000,30666,32333
2022-11-06,39500,31500,30800,30000,15000,30000,36400,35333,31000,28333,35000,30666,32333
2022-11-07,39500,31166,30800,30000,15000,30000,36400,35333,31000,28333,35000,30666,32333
2022-11-08,39500,31166,30800,30000,15000,30000,35400,35333,31000,28333,35000,30666,32000
2022-11-09,39500,31166,30800,30000,15000,30000,35400,35333,31000,28333,35000,30666,32000
2022-11-10,39500,31166,30800,30000,15000,30500,35600,35333,31000,28333,35000,30666,32333
2022-11-11,41500,31166,30800,30000,15000,30500,35600,35666,31000,28333,35000,30666,32333
2022-11-12,41500,31166,30800,30000,15000,31500,35600,35666,31000,28333,35000,30666,32333
2022-11-13,41500,31166,30800,30000,15000,33333,35400,35666,31000,28333,35000,30666,32333
2022-11-14,41500,31166,30800,30000,15000,31500,35400,35333,31000,28333,35000,30666,32000
2022-11-15,41500,31166,30800,30000,15000,31500,35200,35333,31000,28333,35000,30666,32333
2022-11-16,41500,31166,30800,30000,15000,31500,35200,35333,31000,28333,35000,30666,32666
2022-11-17,41500,31166,30800,30000,15000,31500,35200,35333,31000,28333,35000,31666,32333
2022-11-18,41500,31166,30800,30000,15000,31500,35200,36333,31000,27666,35000,31666,32333
2022-11-19,41500,31166,30800,30000,15000,31500,35000,36333,31000,27666,35000,31666,32333
2022-11-20,41500,31166,30800,30000,15000,30000,35000,36333,31000,27666,35000,31666,32333
2022-11-21,41500,31500,30800,30000,15000,31250,36000,36666,31000,27666,35000,31666,32333
2022-11-22,41500,31500,30800,30000,15000,31250,36000,36666,31000,27666,35000,31666,32333
2022-11-23,41500,31500,29800,30000,15000,31250,36000,36333,31000,27666,35000,32666,32333
2022-11-24,41500,31500,29800,30000,15000,31250,36000,36333,31000,27666,35000,32666,32000
2022-11-25,42500,31500,29800,30000,15000,31250,36000,36333,31000,27666,35000,32666,32000
2022-11-26,42500,31500,29800,30000,15000,31250,36000,36000,31000,27666,35000,32666,32333
2022-11-27,42500,31500,29800,30000,15000,31250,36000,36000,31000,27666,35000,32666,32333
2022-11-28,42500,31500,29800,30000,15000,31250,36000,35666,31000,27666,35000,32666,32666
2022-11-29,42500,31500,29800,30000,15000,31250,36000,36000,31000,27666,35000,32666,32333
2022-11-30,42500,31500,29800,30000,15000,31250,36000,36000,31000,27666,35000,32666,32333
2022-12-01,42500,31166,29800,30000,15000,31250,36000,35666,31000,27666,35000,32666,32333
2022-12-02,42500,31166,29800,30000,15000,31250,36000,35666,31000,27666,35000,32666,32333
2022-12-03,42500,31666,29800,30000,15000,31250,36000,35666,31000,27666,35000,32666,32333
2022-12-04,42500,31666,29800,30000,15000,31250,36000,35666,31000,27666,35000,32666,32333
2022-12-05,42500,31666,29800,30000,15000,31250,36000,35666,31000,27666,35000,32666,32333
2022-12-06,42500,31333,29800,30000,15000,31250,36000,35666,31000,27666,35000,32666,32333
2022-12-07,42500,31333,29800,30000,15000,31250,36000,35666,31000,27666,35000,32666,32000
2022-12-08,42500,31333,29800,30000,15000,31250,36000,35500,31000,27666,35000,32666,32000
2022-12-09,42500,31500,29800,30000,15000,31250,36000,35250,31000,27666,35000,32666,32000
2022-12-10,42500,31500,29800,30000,15000,31250,36000,35250,31000,27666,35000,32666,32000
2022-12-11,42500,31500,29800,30000,15000,31250,36000,35250,31000,27666,35000,32666,32000
2022-12-12,42500,31500,29800,30000,15000,31250,36000,35500,31000,27666,35000,32666,32333
2022-12-13,42500,31500,29800,30000,15000,31250,36000,35500,31000,27666,35000,32666,32333
2022-12-14,42500,31500,29800,30000,15000,31250,36000,35500,31000,27666,35000,32666,32333
2022-12-15,42500,31500,29800,30000,15000,31250,36000,35500,31000,27666,35000,32666,32333
2022-12-16,42500,31500,29800,30000,15000,31250,36000,35500,31000,27666,35000,32666,32333
2022-12-17,42500,31500,29800,30000,15000,31250,36000,35500,31000,27666,35000,32666,32000
2022-12-18,42500,31500,29800,30000,15000,30000,36000,35500,31000,27666,35000,32666,32000
2022-12-19,42500,31500,29800,30000,15000,30000,36000,35500,31000,27666,35000,32666,32333
2022-12-20,42500,31500,29800,30000,15000,30500,36000,35500,31000,27666,35000,32666,32333
2022-12-21,42500,31500,29800,30000,15000,30500,36000,35750,31000,27666,35000,32666,32333
2022-12-22,42500,31500,29800,30000,15000,30500,35000,35750,35000,27666,35000,32666,32333
2022-12-23,42500,31500,29800,30000,15000,30500,35000,35500,35000,27666,35000,32666,32333
2022-12-24,42500,31500,29800,30000,15000,30500,35000,35250,35000,27666,35000,32666,32000
2022-12-25,42500,31500,29800,30000,15000,30500,35200,35250,35000,27666,35000,32666,32000
2022-12-26,42500,32333,30200,30000,15000,30500,35200,35500,35000,27666,35000,32666,32666
2022-12-27,42500,32333,31200,30000,15000,30500,35200,35500,35000,27666,35000,32666,32666
2022-12-28,42500,32833,31200,30000,15000,30500,35800,37000,35000,27666,35000,32666,32333
2022-12-29,42500,32833,31200,30000,15000,30500,36200,36500,35000,27666,35000,32666,32333
2022-12-30,42500,32833,31200,30000,15000,30500,36200,37000,35000,27666,35000,32666,32333
2022-12-31,42500,32833,31200,30000,15000,30500,36200,36750,35000,28000,35000,32666,32333
2023-01-01,42500,32833,33800,30000,15000,30500,36200,36750,35000,28000,35000,32666,32333
2023-01-02,42500,32833,33800,30000,15000,30500,37000,37000,35000,28000,35000,32666,33000
2023-01-03,42500,32500,33800,30000,15000,30500,37000,37000,35000,28000,35000,32666,33000
2023-01-04,42500,32500,31800,30000,15000,30500,37000,36500,35000,28000,35000,32666,33000
2023-01-05,42500,32500,31800,30000,15000,30500,37000,37500,35000,28000,35000,32666,33000
2023-01-06,42500,32500,31800,30000,15000,30500,37000,37000,35000,28000,35000,32666,33000
2023-01-07,42500,32500,30800,30000,15000,30500,37000,37000,35000,28000,35000,32666,33000
2023-01-08,42500,32500,30800,30000,15000,30500,37000,37000,35000,28000,35000,32666,33000
2023-01-09,42500,33500,30800,30000,15000,30500,37000,36500,35000,28000,35000,32666,33000
2023-01-10,42500,33500,30800,30000,15000,30500,37400,36500,35000,28666,35000,32666,33000
2023-01-11,44500,33500,30800,30000,15000,30500,37400,37000,35000,28666,35000,32666,33000
2023-01-12,44500,33333,30800,30000,15000,30500,37400,37250,35000,28666,35000,32666,33000
2023-01-13,44500,33333,30800,30000,15000,30500,37400,37250,35000,28666,35000,32666,33000
2023-01-14,44500,33333,31400,30000,15000,30500,37400,37250,35000,28666,35000,32666,33000
2023-01-15,44500,33666,31400,30000,15000,30500,37400,37000,35000,28666,35000,32666,33000
2023-01-16,44500,33666,31400,30000,15000,30500,37200,39000,35000,28666,35000,32666,32666
2023-01-17,42500,33500,31400,30000,15000,30500,37200,40250,35000,28666,35000,32666,32666
2023-01-18,42500,33500,31400,30000,15000,30750,37200,40250,35000,28666,35000,32666,32666
2023-01-19,42500,33500,31800,30000,15000,30750,37000,40250,35000,28666,35000,32666,32666
2023-01-20,42500,33500,31800,30000,15000,30750,37000,40250,35000,28666,35000,32666,32666
2023-01-21,42500,33500,31800,30000,15000,30750,37000,40250,35000,28666,35000,32666,32666
2023-01-22,42500,33500,31800,30000,15000,30750,37000,40250,35000,28666,35000,32666,32666
2023-01-23,42500,33500,31800,30000,15000,30750,37000,39500,35000,29333,35000,32666,32666
2023-01-24,42500,33500,31800,30000,15000,30750,36200,39500,35000,29333,35000,32666,32666
2023-01-25,44500,33500,31800,30000,15000,30750,36200,39000,35000,29333,35000,32666,32666
2023-01-26,44500,33500,31800,30000,15000,30750,36200,38500,35000,29333,35000,32666,32666
2023-01-27,44500,33500,31800,30000,15000,30750,36200,38500,35000,29333,35000,32666,32666
2023-01-28,44500,33833,31800,30000,15000,30750,36000,38500,35000,29333,35000,32666,32666
2023-01-29,44500,33833,31800,30000,15000,30750,36000,39000,35000,29333,35000,32666,32666
2023-01-30,44500,33833,31800,30000,15000,30000,36000,39000,35000,29333,35000,32666,32666
2023-01-31,44500,33833,31800,30000,15000,30000,36000,39000,35000,29333,35000,32666,32666
2023-02-01,44500,33833,31800,30000,15000,30000,36000,39000,35000,29333,35000,32666,32666
2023-02-02,44500,33833,31800,30000,15000,30000,36000,39000,35000,29333,35000,32666,32666
2023-02-03,44500,33833,31800,30000,15000,30000,36000,39000,35000,29333,35000,32666,32666
2023-02-04,44500,33500,31800,30000,15000,30000,36000,38500,35000,29333,35000,32666,32666
2023-02-05,44500,33500,31800,30000,15000,30000,36000,38500,35000,29333,35000,32666,32666
2023-02-06,44500,33333,31800,30000,15000,30000,36000,39000,35000,29333,35000,32666,32666
2023-02-07,44500,33333,31800,30000,15000,30000,36800,39000,35000,29333,35000,32666,32666
2023-02-08,44500,34166,31800,30000,15000,30500,37200,38500,35000,29333,35000,32666,32666
2023-02-09,44500,34166,31800,30000,15000,30500,37200,38250,35000,29333,35000,32666,32666
2023-02-10,44500,34166,32250,30000,15000,29500,37000,40250,35000,29333,35000,32666,32666
2023-02-11,44500,34666,31800,30000,15000,29500,37000,40000,35000,29333,35000,32666,32666
2023-02-12,44500,34666,31800,30000,15000,29500,37200,40000,35000,29333,35000,32666,32666
2023-02-13,44500,34666,31800,30000,15000,29250,37200,38250,35000,29333,35000,32666,32666
2023-02-14,44500,34666,31800,30000,15000,29250,37200,38250,35000,29333,35000,32666,32333
2023-02-15,44500,34666,31800,30000,15000,29000,37200,40250,35000,29333,35000,32666,33000
2023-02-16,44500,34666,31800,30000,15000,29000,37200,40250,35000,29333,35000,32666,33000
2023-02-17,44500,34666,31800,30000,15000,29000,37200,40250,35000,29333,35000,32666,33000
2023-02-18,44500,34666,31800,30000,15000,29000,37200,40000,35000,29333,35000,32666,33000
2023-02-19,44500,34666,31800,30000,15000,29000,37200,40000,35000,29333,35000,32666,33000
2023-02-20,44500,34666,31800,30000,15000,29000,37200,40000,35000,28666,35000,32666,33000
2023-02-21,44500,34666,31800,30000,15000,29000,37200,40250,35000,28666,35000,32666,33000
2023-02-22,44500,34666,31800,30000,15000,29000,37200,40250,35000,28666,35000,32666,33000
2023-02-23,44500,34666,31800,30000,15000,29000,37200,39750,35000,28666,35000,32666,33000
2023-02-24,44500,35000,31800,30000,15000,29000,37200,39750,35000,28666,35000,32666,33000
2023-02-25,44500,35000,31800,30000,15000,29000,37200,39750,35000,28666,35000,32666,33000
2023-02-26,44500,35000,31800,30000,15000,29000,37200,39750,35000,28666,35000,32666,33000
2023-02-27,44500,35166,31800,30000,15000,29000,37200,40250,35000,28666,35000,32666,33000
2023-02-28,44500,35166,31800,30000,15000,29000,37200,40250,35000,28666,35000,32666,33000
2023-03-01,44500,35166,31800,30000,15000,29000,37200,40250,35000,28666,35000,32666,33000
2023-03-02,44500,35166,31800,30000,15000,29000,37200,39750,35000,28666,35000,32666,33000
2023-03-03,44500,35166,31800,30000,15000,29000,37200,39750,35000,28666,35000,32666,33000
2023-03-04,44500,35166,31800,30000,15000,29000,37200,39750,35000,28666,35000,32666,33000
2023-03-05,44500,35166,31800,30000,15000,29500,37200,39500,35000,28666,35000,32666,33000
2023-03-06,44500,35166,31800,30000,15000,29500,37200,39750,35000,28666,35000,32666,33333
2023-03-07,42500,35166,31800,30000,15000,30500,37200,39750,35000,28666,35000,32666,33333
2023-03-08,42500,35166,31800,30000,15000,30500,37200,39750,35000,28666,35000,32666,33333
2023-03-09,42500,35166,31800,30000,15000,29500,37200,39750,35000,28666,35000,32666,33333
2023-03-10,42500,34000,31800,30000,15000,29500,37200,39750,35000,28666,35000,32666,33333
2023-03-11,42500,34000,31800,30000,15000,29500,37200,39750,35000,28666,35000,32666,33333
2023-03-12,42500,34333,31800,30000,15000,30500,37200,39750,35000,28666,35000,32666,33333
2023-03-13,42500,34333,31800,30000,15000,30500,37200,39250,35000,28666,35000,32666,33333
2023-03-14,42500,34333,31800,30000,15000,30500,37200,39250,35000,28666,35000,32666,33333
2023-03-15,42500,34833,31800,30000,15000,30500,37200,39750,35000,28666,35000,32666,33333
2023-03-16,42500,34833,31800,30000,15000,29500,37200,39750,35000,28666,35000,32666,33333
2023-03-17,42500,34833,31800,30000,15000,29500,37200,39500,35000,28666,35000,32666,33333
2023-03-18,42500,34833,31800,30000,15000,29500,37200,39500,35000,28666,35000,32666,33333
2023-03-19,42500,34833,31800,30000,15000,29333,37600,39500,35000,28666,35000,32666,33333
2023-03-20,42500,34833,31800,30000,15000,29500,37600,39750,35000,28666,35000,32666,33333
2023-03-21,42500,34833,31800,30000,15000,29500,37600,39750,35000,28666,35000,32666,33333
2023-03-22,42500,34833,31800,30000,15000,29500,37600,39750,35000,28666,35000,32666,33333
2023-03-23,42500,34833,31800,30000,15000,29500,37600,39000,35000,28666,35000,32666,33333
2023-03-24,42500,34833,31800,30000,15000,29500,37600,38750,35000,28666,35000,32666,33333
2023-03-25,42500,34833,31800,30000,15000,29500,37600,38750,35000,28666,35000,32666,33333
2023-03-26,42500,34833,31800,30000,15000,29750,37600,38750,35000,28666,35000,32666,33333
2023-03-27,42500,34833,31800,30000,15000,29750,37600,39250,35000,28666,35000,32666,33333
2023-03-28,42500,34833,31800,30000,15000,29750,37600,38500,35000,28666,35000,32666,33333
2023-03-29,42500,34500,31800,30000,15000,29750,37800,38750,35000,28666,35000,32666,33333
2023-03-30,42500,34666,31800,30000,15000,29750,37800,39000,35000,28666,35000,32666,33333
2023-03-31,42500,34833,31800,30000,15000,30750,38400,39000,35000,28666,35000,32666,33333
2023-04-01,42500,34833,31800,30000,15000,30750,38400,41250,35000,28666,35000,32666,33333
2023-04-02,42500,34833,31800,30000,15000,30750,38400,41250,35000,28666,35000,32666,33333
2023-04-03,42500,34833,31800,30000,15000,30750,38400,41250,35000,28666,35000,32666,33333
2023-04-04,42500,34833,31800,30000,15000,30750,38400,41250,35000,28666,35000,32666,33333
2023-04-05,41500,35666,31800,30000,15000,30750,37600,41000,35000,28666,35000,32666,33333
2023-04-06,41500,35666,31800,30000,15000,30750,37600,40000,35000,28666,35000,32666,32666
2023-04-07,41500,35666,31800,30000,15000,30750,37400,40000,35000,28666,35000,32666,32666
2023-04-08,41500,35666,31800,30000,15000,29750,37400,40000,35000,28666,35000,32666,32666
2023-04-09,41500,35666,31800,30000,15000,29500,37400,40000,35000,28666,35000,32666,32666
2023-04-10,41500,35666,31800,30000,15000,29500,37400,40000,35000,28666,35000,32666,32666
2023-04-11,41500,35666,31800,30000,15000,29500,37400,40000,35000,28666,35000,32666,33000
2023-04-12,41500,35666,31800,30000,15000,29500,37400,40000,35000,28666,35000,32666,33000
2023-04-13,41500,35666,31800,30000,15000,30000,36600,40000,35000,28666,35000,32666,33000
2023-04-14,41500,35666,31800,30000,15000,29500,36600,39500,35000,28666,35000,32666,33000
2023-04-15,41500,35166,31800,30000,15000,29500,36600,39500,35000,28666,35000,32666,33000
2023-04-16,41500,35166,31800,30000,15000,29500,36600,39500,35000,28666,35000,32666,33000
2023-04-17,41500,35333,31800,30000,15000,29500,36600,39250,35000,28666,35000,32666,32666
2023-04-18,41500,35333,31800,30000,15000,29000,36600,39000,35000,28666,35000,32666,32666
2023-04-19,41500,35333,31800,30000,15000,29500,36600,39000,35000,28666,35000,32666,32666
2023-04-20,41500,35333,31800,30000,15000,29500,36600,38750,35000,28666,35000,32666,32666
2023-04-21,41500,35333,31800,30000,15000,29500,36600,38750,35000,28666,35000,32666,32666
2023-04-22,41500,35333,31800,30000,15000,29500,36600,38750,35000,28666,35000,32666,32666
2023-04-23,41500,35333,31800,30000,15000,29500,36600,38750,35000,28666,35000,32666,32666
2023-04-24,41500,35333,31800,30000,15000,29500,36600,38750,35000,28666,35000,32666,32666
2023-04-25,41500,35333,31800,30000,15000,29500,36600,38750,35000,28666,35000,32666,32666
2023-04-26,41500,35333,31800,30000,15000,29000,37200,39250,35000,28666,35000,32666,32666
2023-04-27,41500,35333,31800,30000,15000,30333,37200,39500,35000,28666,35000,32666,33333
2023-04-28,41500,34666,31800,30000,15000,30000,37400,39500,35000,28666,35000,32666,33333
2023-04-29,41500,34666,31800,30000,15000,30000,37400,39500,35000,28666,35000,32666,33333
2023-04-30,41500,34666,31800,30000,15000,30000,37400,39500,35000,28666,35000,32666,33333
